"package_id","domain_group_codes","title","publisher","content_scope","canonical_url","acquisition_url","rights_url","license_or_terms","language","jurisdiction","format","offline_method","tier","safety_class","update_class","criticality","breadth","actionability","reproducibility","offline_fit","rights_clarity","language_fit","maintainability","safety_penalty","volatility_penalty","storage_penalty","release_state","acquisition_state","rights_state","content_review_state","offline_open_state","sha256","local_path","retrieved_at","review_due","priority_score","notes"
"SUP-PHY-037","HEALTH|MECH","Maintenance of work equipment guidance","UK Health and Safety Executive","Практический источник для групп HEALTH|MECH","https://www.hse.gov.uk/work-equipment-machinery/maintenance.htm","https://www.hse.gov.uk/work-equipment-machinery/maintenance.htm","https://www.hse.gov.uk/help/copyright.htm","Strong on planning isolation and competent maintenance; current local law OEM instructions and task-specific LOTO remain mandatory","EN","International/reference","HTML;linked PDF","Create an offline static capture of Crown text and approved linked PDFs with OGL attribution; do not scrape excluded third-party assets","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Strong on planning isolation and competent maintenance; current local law OEM instructions and task-specific LOTO remain mandatory"
"SUP-PHY-038","HEALTH","Woodworking health and safety guidance shelf","UK Health and Safety Executive","Практический источник для групп HEALTH","https://www.hse.gov.uk/woodworking/","https://www.hse.gov.uk/woodworking/","https://www.hse.gov.uk/help/copyright.htm","Dust noise guarding extraction and kickback awareness; powered woodworking is disabled unless trained supervised guarded and locally lawful","EN","International/reference","HTML;PDF","Curate only official Crown PDFs and HTML; retain OGL attribution and exclude third-party artwork","L3","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","3","4","3","4","3","3","2","3","2","2","3","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Dust noise guarding extraction and kickback awareness; powered woodworking is disabled unless trained supervised guarded and locally lawful"
"SUP-PHY-039","HEALTH","Control of Hazardous Energy: Lockout/Tagout OSHA 3120","US Occupational Safety and Health Administration","Практический источник для групп HEALTH","https://www.osha.gov/Publications/osha3120.pdf","https://www.osha.gov/Publications/osha3120.pdf","https://www.dol.gov/general/aboutdol/copyright","US regulatory context only; use to build conservative isolation habits; task-specific OEM and Portuguese requirements override; no live-energy work","EN","International/reference","PDF","Download official PDF with publication number date and federal rights notice","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] US regulatory context only; use to build conservative isolation habits; task-specific OEM and Portuguese requirements override; no live-energy work"
"SUP-PHY-040","HEALTH","Safeguarding Equipment and Protecting Employees from Amputations OSHA 3170","US Occupational Safety and Health Administration","Практический источник для групп HEALTH","https://www.osha.gov/sites/default/files/publications/osha3170.pdf","https://www.osha.gov/sites/default/files/publications/osha3170.pdf","https://www.dol.gov/general/aboutdol/copyright","Hazard-recognition reference; does not qualify an operator or validate a homemade guard; any missing defeated or damaged guard is a stop condition","EN","International/reference","PDF","Download official PDF and retain publication metadata and rights notice","L3","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","3","4","3","4","3","3","2","3","2","2","3","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Hazard-recognition reference; does not qualify an operator or validate a homemade guard; any missing defeated or damaged guard is a stop condition"
"SUP-PHY-041","PHYS","Wood Handbook: Wood as an Engineering Material 2021","USDA Forest Service Forest Products Laboratory","Практический источник для групп PHYS","https://www.fpl.fs.usda.gov/documnts/fplgtr/fplgtr282/fpl_gtr282.pdf","https://www.fpl.fs.usda.gov/documnts/fplgtr/fplgtr282/fpl_gtr282.pdf","https://research.fs.usda.gov/fpl/faq","Authoritative wood properties moisture durability and degradation science; US data and archived properties do not authorize load-bearing design grading or fire-rating decisions","EN","International/reference","PDF","Download full official PDF plus chapter metadata; retain report number rights notices and checksums","L1","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Authoritative wood properties moisture durability and degradation science; US data and archived properties do not authorize load-bearing design grading or fire-rating decisions"
"SUP-PHY-042","METH","The Rehab Guide volumes 1-9","US Department of Housing and Urban Development","Практический источник для групп METH","https://www.huduser.gov/portal/publications/destech/rehabgds.html","https://www.huduser.gov/portal/publications/destech/rehabgds.html","https://www.huduser.gov/portal/rbc/relevant_publications.html","Covers foundations walls roofs openings floors kitchens electrical HVAC plumbing and site work but dates mainly 1997-2000; use for diagnosis and historical materials only; current Portuguese code and professionals control work","EN","International/reference","PDF set","Download each official volume PDF; store a volume manifest dates titles and item-level rights notices","L2","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Covers foundations walls roofs openings floors kitchens electrical HVAC plumbing and site work but dates mainly 1997-2000; use for diagnosis and historical materials only; current Portuguese code and professionals control work"
"SUP-PHY-043","METH","Residential Rehabilitation Inspection Guide","US Department of Housing and Urban Development","Практический источник для групп METH","https://www.huduser.gov/portal/publications/destech/inspection.html","https://www.huduser.gov/portal/publications/destech/inspection.html","https://www.huduser.gov/portal/rbc/relevant_publications.html","Useful condition-survey framework but old and US-specific; observation only; structural electrical gas fire hazardous-material and confined-space findings escalate","EN","International/reference","PDF sections","Download official section PDFs with publication date and rights audit","L2","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Useful condition-survey framework but old and US-specific; observation only; structural electrical gas fire hazardous-material and confined-space findings escalate"
"SUP-PHY-044","CIVIL","Building Science Resource Library selected corpus","US Federal Emergency Management Agency","Практический источник для групп CIVIL","https://www.fema.gov/emergency-managers/risk-management/building-science/publications","https://www.fema.gov/emergency-managers/risk-management/building-science/publications","https://www.fema.gov/about/website-information","Large changing library; curate hazard-resistant observation and planning references; do not bulk assume public-domain rights or use US guidance as Portuguese code","EN;some ES","International/reference","PDF;HTML;CSV catalog when offered","Export the official catalog if available; select item IDs and PDFs individually; preserve item date rights notice and hazard jurisdiction","L3","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","3","4","3","4","3","3","2","3","4","2","3","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Large changing library; curate hazard-resistant observation and planning references; do not bulk assume public-domain rights or use US guidance as Portuguese code"
"SUP-PHY-045","PORT","Portuguese standards licensed shelf","Instituto Português da Qualidade","Практический источник для групп PORT","https://www.ipq.pt/servicos-ipq/comprar-normas-publicacoes/","https://www.ipq.pt/servicos-ipq/comprar-normas-publicacoes/","https://www.ipq.pt/normalizacao/normas/direitos-de-propriedade-intelectual/","IPQ prohibits reproduction use distribution and public disclosure of standards without prior written permission; standards are periodically reviewed; select only from actual Portuguese tasks and professional advice","PT;language varies by standard","Portugal/EU","Licensed PDF or account-delivered format per purchase","Purchase exact current standards into a separate access-controlled license vault; keep invoice license seat watermark and review dates; never general-index or redistribute unless licensed","L4","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","3","4","3","4","2","1","4","3","4","2","5","CANDIDATE","NOT_DOWNLOADED","REFERENCE_ONLY_NO_COPY","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] IPQ prohibits reproduction use distribution and public disclosure of standards without prior written permission; standards are periodically reviewed; select only from actual Portuguese tasks and professional advice"
"SUP-PHY-046","METH","ISO standards licensed shelf","International Organization for Standardization","Практический источник для групп METH","https://www.iso.org/store.html","https://www.iso.org/store.html","https://www.iso.org/terms-conditions-licence-agreement.html","ISO permits storage and access only according to purchased license type; personal copies are not a group corpus; prefer IPQ adoption where Portuguese applicability is required","EN;FR;language varies","International/reference","Licensed PDF;XML or platform access depending product","Acquire exact standards under a named license; preserve purchase evidence watermark device and user limits; do not migrate share train AI or expose outside license scope","L4","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","3","4","3","4","2","1","2","3","4","2","5","CANDIDATE","NOT_DOWNLOADED","REFERENCE_ONLY_NO_COPY","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] ISO permits storage and access only according to purchased license type; personal copies are not a group corpus; prefer IPQ adoption where Portuguese applicability is required"
"SUP-PHY-047","METH","ASTM standards licensed shelf","ASTM International","Практический источник для групп METH","https://www.astm.org/","https://www.astm.org/","https://www.astm.org/astm-license-agreement-publication","ASTM standards are copyrighted and license terms can restrict storage printing transfer and multi-user access; a freely viewable page is not an archival right","EN","International/reference","Licensed PDF or online subscription","Do not ingest into the general corpus; acquire only exact methods under an access-controlled agreement after confirming whether permanent offline storage backup and indexing are allowed","L4","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","3","4","3","4","2","1","2","3","4","2","5","CANDIDATE","NOT_DOWNLOADED","REFERENCE_ONLY_NO_COPY","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] ASTM standards are copyrighted and license terms can restrict storage printing transfer and multi-user access; a freely viewable page is not an archival right"
"SUP-PHY-048","MECH","Fairphone model-specific repair guides","Fairphone","Практический источник для групп MECH","https://www.fairphone.com/repairs/","https://www.fairphone.com/repairs/","https://www.fairphone.com/repairs/","No open redistribution license confirmed; keep private and model-specific; follow user-replaceable boundary; swollen batteries core modules and damage beyond the manual stop and escalate","EN;some EU languages","International/reference","HTML;PDF;video availability varies by model","After inventorying an owned device save only its exact official manual PDF or permitted HTML for private use; record model revision and terms snapshot","L4","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","3","4","3","4","2","1","2","3","0","2","5","CANDIDATE","NOT_DOWNLOADED","REFERENCE_ONLY_NO_COPY","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] No open redistribution license confirmed; keep private and model-specific; follow user-replaceable boundary; swollen batteries core modules and damage beyond the manual stop and escalate"
"SUP-PHY-049","MECH|COMP","Framework Laptop model-specific guides and user manual","Framework Computer","Практический источник для групп MECH|COMP","https://frame.work/support","https://frame.work/support","https://frame.work/support","No broad open-content license confirmed; do not mirror; disconnect power and follow OEM ESD and battery steps; damage liquid heat or unavailable safety test is a stop condition","EN","International/reference","HTML;PDF;video","Save exact model-generation official guide and manual for privately owned hardware only after terms review; retain serial generation revision and parts mapping","L4","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","3","4","3","4","2","1","2","3","0","2","5","CANDIDATE","NOT_DOWNLOADED","REFERENCE_ONLY_NO_COPY","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] No broad open-content license confirmed; do not mirror; disconnect power and follow OEM ESD and battery steps; damage liquid heat or unavailable safety test is a stop condition"
"SUP-PHY-050","MECH","Dell model-specific service manuals","Dell Technologies","Практический источник для групп MECH","https://www.dell.com/support/home/en-us?app=manuals","https://www.dell.com/support/home/en-us?app=manuals","https://www.dell.com/learn/us/en/uscorp1/terms-of-use-copyright","No generic scraping or redistribution; only exact owned assets; service-only power battery display hinge thermal or high-voltage assemblies remain professional; require post-repair OEM tests","Many languages by product and region","International/reference","HTML;PDF","Resolve exact service tag and model; download official PDF for private asset use if terms permit; preserve revision date and CRU or FRU classification","L4","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","3","4","3","4","2","1","2","3","4","2","5","CANDIDATE","NOT_DOWNLOADED","REFERENCE_ONLY_NO_COPY","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] No generic scraping or redistribution; only exact owned assets; service-only power battery display hinge thermal or high-voltage assemblies remain professional; require post-repair OEM tests"
"SUP-LEA-001","METH","Catalogue of Life Annual Checklist","Catalogue of Life","Практический источник для групп METH","https://www.catalogueoflife.org/data/download","https://www.catalogueoflife.org/data/download","https://www.catalogueoflife.org/about","COL site/content states CC BY 4.0 unless indicated; preserve each source dataset notice; taxonomy is incomplete and not an edibility guide","EN; scientific names global","International/reference","ColDP ZIP; DwC-A ZIP; TextTree","Download permanent annual release; keep release metadata and contributing-dataset citations","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] COL site/content states CC BY 4.0 unless indicated; preserve each source dataset notice; taxonomy is incomplete and not an edibility guide"
"SUP-LEA-002","METH","ITIS complete database","Integrated Taxonomic Information System","Практический источник для групп METH","https://www.itis.gov/downloads/index.html","https://www.itis.gov/downloads/index.html","https://itis.gov/privacy.html","ITIS-produced data are offered as CC0/public domain; third-party page elements remain exceptions","EN; scientific names global","International/reference","SQLite; PostgreSQL; MySQL; text; checksums","Download dated complete database and MD5SUMS from official server","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] ITIS-produced data are offered as CC0/public domain; third-party page elements remain exceptions"
"SUP-LEA-003","LIFE","NCBI Taxonomy taxdump","National Center for Biotechnology Information","Практический источник для групп LIFE","https://www.ncbi.nlm.nih.gov/datasets/docs/v2/data-processing/taxonomy-processing/taxonomy/","https://www.ncbi.nlm.nih.gov/datasets/docs/v2/data-processing/taxonomy-processing/taxonomy/","https://www.ncbi.nlm.nih.gov/home/about/policies/","US government database; preserve NCBI notices; taxonomy follows sequence submissions and is neither full species catalogue nor phylogeny","EN; scientific names global","International/reference","TAR.GZ text taxdump; monthly archive","Mirror current new_taxdump plus one dated monthly archive from official FTP","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] US government database; preserve NCBI notices; taxonomy follows sequence submissions and is neither full species catalogue nor phylogeny"
"SUP-LEA-004","LIFE|PORT","GBIF occurrence subset for Portugal","Global Biodiversity Information Facility","Практический источник для групп LIFE|PORT","https://techdocs.gbif.org/en/data-use/download-formats","https://techdocs.gbif.org/en/data-use/download-formats","https://www.gbif.org/terms","Records carry dataset-level CC0; CC BY or CC BY-NC; account required; sensitive coordinates and uncertain identifications must remain flagged","Multilingual fields; scientific names global","Portugal/EU","DwC-A ZIP; simple CSV ZIP; DOI metadata","Request a bounded country download through official GBIF API/account; archive rights.txt and citations.txt","L2","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","4","4","3","4","4","3","4","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Records carry dataset-level CC0; CC BY or CC BY-NC; account required; sensitive coordinates and uncertain identifications must remain flagged"
"SUP-LEA-005","PORT","geoCATALOGO conservation and forest layers","Instituto da Conservação da Natureza e das Florestas Portugal","Практический источник для групп PORT","https://geocatalogo.icnf.pt/catalogo.html","https://geocatalogo.icnf.pt/catalogo.html","https://geocatalogo.icnf.pt/contacte-nos.html","ICNF permits use with specified attribution; operational protected-area or species decisions still require current Portuguese law","PT; geospatial attributes","Portugal/EU","Shapefile; KML; WMS; WFS","Download selected official layers and record layer title; URL and acquisition date","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","5","4","4","4","4","3","4","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] ICNF permits use with specified attribution; operational protected-area or species decisions still require current Portuguese law"
"SUP-LEA-006","LIFE|PORT","EEA Waterbase Biology","European Environment Agency","Практический источник для групп LIFE|PORT","https://www.eea.europa.eu/en/datahub/datahubitem-view/7bd881f0-59ca-4f0a-a43c-7e0cd0c66d6c","https://www.eea.europa.eu/en/datahub/datahubitem-view/7bd881f0-59ca-4f0a-a43c-7e0cd0c66d6c","https://www.eea.europa.eu/en/datahub/eea-data-policy","EEA data commonly ODC-By unless item metadata differs; ecology monitoring data do not certify drinking water","EN; coded European data","Portugal/EU","SQLite; CSV; geospatial metadata","Download dated Datahub release with metadata and quality flags","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] EEA data commonly ODC-By unless item metadata differs; ecology monitoring data do not certify drinking water"
"SUP-LEA-007","EARTH|PORT","CORINE Land Cover and CLMS Portugal subset","Copernicus Land Monitoring Service","Практический источник для групп EARTH|PORT","https://land.copernicus.eu/en/products/corine-land-cover","https://land.copernicus.eu/en/products/corine-land-cover","https://land.copernicus.eu/en/data-policy","Copernicus land data are free; full and open under stated attribution conditions; map resolution limits site-level decisions","EN; European legend","Portugal/EU","GeoTIFF; vector; metadata; APIs","Download bounded national tiles and legend; retain source attribution and modification statement","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Copernicus land data are free; full and open under stated attribution conditions; map resolution limits site-level decisions"
"SUP-LEA-008","LIFE","Selected approved IPBES assessments and data deposits","Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services","Практический источник для групп LIFE","https://www.ipbes.net/assessing-knowledge","https://www.ipbes.net/assessing-knowledge","https://files.ipbes.net/ipbes-web-prod-public-files/2021-05/K2101269%20-%20IPBES-8-INF-12_unedited%20advance%20version.pdf","IPBES policy allows CC0 or CC BY for products but borrowed figures; Indigenous knowledge; confidential or restricted components require item review","EN; selected summaries in other UN languages","International/reference","PDF; DOI deposits; CSV and figures per assessment","Resolve each approved assessment to its official DOI deposit; download only files with explicit CC0 or CC BY metadata","L2","S4_REFERENCE_ONLY_PROHIBITED_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","1","2","3","5","2","1","CANDIDATE","NOT_DOWNLOADED","REFERENCE_ONLY_NO_COPY","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] IPBES policy allows CC0 or CC BY for products but borrowed figures; Indigenous knowledge; confidential or restricted components require item review"
"SUP-LEA-009","EARTH|PORT","SoilGrids bounded Portugal subset","ISRIC World Soil Information","Практический источник для групп EARTH|PORT","https://isric.org/explore/soilgrids/","https://isric.org/explore/soilgrids/","https://docs.isric.org/globaldata/soilgrids/SoilGrids_faqs_02.html","CC BY 4.0; global predictions are not advised as a local or farm-specific decision substitute","EN; global raster values","Portugal/EU","VRT; GeoTIFF tiles; WCS subsets","Use official WebDAV or WCS to acquire bounded layers; preserve quantile and uncertainty maps","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] CC BY 4.0; global predictions are not advised as a local or farm-specific decision substitute"
"SUP-LEA-010","EARTH","WoSIS static snapshot","ISRIC World Soil Information","Практический источник для групп EARTH","https://docs.isric.org/globaldata/wosis/faq-wosis.html","https://docs.isric.org/globaldata/wosis/faq-wosis.html","https://docs.isric.org/globaldata/wosis/faq-wosis.html","Source profiles can mix CC BY and CC BY-NC; redistribution must retain the rights of each contributing dataset","EN; global profiles","International/reference","TSV snapshot; WFS; GraphQL; DOI","Download a DOI-bound static TSV snapshot and its source/licence metadata","L2","S4_REFERENCE_ONLY_PROHIBITED_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","5","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Source profiles can mix CC BY and CC BY-NC; redistribution must retain the rights of each contributing dataset"
"SUP-LEA-011","EARTH|AGRI","Harmonized World Soil Database v2","FAO and IIASA","Практический источник для групп EARTH|AGRI","https://www.fao.org/land-water/resources/tools/databases/hwsd/en","https://www.fao.org/land-water/resources/tools/databases/hwsd/en","https://www.fao.org/contact-us/terms/en/","Confirm the licence embedded in the exact HWSD release; 1 km global product cannot diagnose a field","EN","International/reference","Raster; Microsoft Access database; viewer; documentation","Download exact official release and documentation; convert only after preserving original","L2","S4_REFERENCE_ONLY_PROHIBITED_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","5","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Confirm the licence embedded in the exact HWSD release; 1 km global product cannot diagnose a field"
"SUP-LEA-012","EARTH","Soil Survey Manual","USDA Natural Resources Conservation Service","Практический источник для групп EARTH","https://www.nrcs.usda.gov/resources/guides-and-instructions/soil-survey-manual","https://www.nrcs.usda.gov/resources/guides-and-instructions/soil-survey-manual","https://www.usda.gov/about-usda/general-information/policies-and-links/digital/copyright-policy","US federal work generally public domain in the US; check third-party material and foreign-jurisdiction treatment","EN","International/reference","PDF by chapter and complete manual","Download official chapter PDFs and publication metadata","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] US federal work generally public domain in the US; check third-party material and foreign-jurisdiction treatment"
"SUP-LEA-013","METH","Field Book for Describing and Sampling Soils v4.0","USDA Natural Resources Conservation Service","Практический источник для групп METH","https://www.nrcs.usda.gov/sites/default/files/2022-09/field-book.pdf","https://www.nrcs.usda.gov/sites/default/files/2022-09/field-book.pdf","https://www.usda.gov/about-usda/general-information/policies-and-links/digital/copyright-policy","Field description and sampling reference; deep excavation; contaminated soil and laboratory analysis remain professional gates","EN","International/reference","PDF","Download official PDF; record edition and publication date","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Field description and sampling reference; deep excavation; contaminated soil and laboratory analysis remain professional gates"
"SUP-LEA-014","HEALTH|EARTH","Soil Health Educators Guide measurement set","USDA Natural Resources Conservation Service","Практический источник для групп HEALTH|EARTH","https://www.nrcs.usda.gov/conservation-basics/soil/soil-health/soil-health-educators-guide","https://www.nrcs.usda.gov/conservation-basics/soil/soil-health/soil-health-educators-guide","https://www.usda.gov/about-usda/general-information/policies-and-links/digital/copyright-policy","No single indicator establishes soil health; nutrient; contaminant or fertilizer decisions require laboratory/agronomic review","EN","International/reference","PDF modules","Download official modules for sampling; infiltration; texture; pH; EC; moisture and related indicators","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] No single indicator establishes soil health; nutrient; contaminant or fertilizer decisions require laboratory/agronomic review"
"SUP-LEA-015","EARTH|PORT","LUCAS Soil 2018 topsoil data","European Commission Joint Research Centre ESDAC","Практический источник для групп EARTH|PORT","https://esdac.jrc.ec.europa.eu/content/lucas-2018-topsoil-data","https://esdac.jrc.ec.europa.eu/content/lucas-2018-topsoil-data","https://esdac.jrc.ec.europa.eu/content/lucas-2018-topsoil-data","Licence is personal and non-transferable with redistribution limits; observations are not representative of every local field","EN; coded EU data","Portugal/EU","CSV; XLSX; Shapefile; RDATA after registration","Personal account download only after accepting the exact ESDAC licence; never copy to shared kit","L3","S4_REFERENCE_ONLY_PROHIBITED_HOUSEHOLD","ANNUAL_OR_EDITION","3","4","3","4","3","1","2","3","5","2","3","CANDIDATE","NOT_DOWNLOADED","REFERENCE_ONLY_NO_COPY","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Licence is personal and non-transferable with redistribution limits; observations are not representative of every local field"
"SUP-LEA-016","EARTH|AGRI","World Reference Base for Soil Resources","FAO Global Soil Partnership and IUSS","Практический источник для групп EARTH|AGRI","https://www.fao.org/soils-portal/data-hub/soil-classification/world-reference-base/en/","https://www.fao.org/soils-portal/data-hub/soil-classification/world-reference-base/en/","https://www.fao.org/contact-us/terms/en/","Classification requires trained description and supporting measurements; translated edition must identify authoritative original","EN; selected translations","International/reference","PDF; classification keys","Download exact official edition and translation after checking its copyright page","L2","S4_REFERENCE_ONLY_PROHIBITED_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","5","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Classification requires trained description and supporting measurements; translated edition must identify authoritative original"
"SUP-LEA-017","HEALTH|AGRI","FAOSTAT agriculture; land; fertilizer and food balance bulk subset","Food and Agriculture Organization of the United Nations","Практический источник для групп HEALTH|AGRI","https://www.fao.org/faostat/en/#data","https://www.fao.org/faostat/en/#data","https://www.fao.org/contact-us/terms/db-terms-of-use/en","FAO statistical databases are generally CC BY 4.0 unless metadata says otherwise; national statistics are not a farm prescription","EN; FR; ES; AR; ZH; RU in portal","International/reference","Bulk CSV ZIP; API; metadata","Download selected official bulk releases plus definitions; flags and release date","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","5","4","4","4","4","3","4","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] FAO statistical databases are generally CC BY 4.0 unless metadata says otherwise; national statistics are not a farm prescription"
