"edge_id","from_node_id","to_node_id","edge_role","alternative_group","minimum_required_count","service_level","applicable_if","rationale","review_state","release_gate","release_version"
"EDGE-TD-AGRI-STAPLES-003","TD-AGRI-STAPLES","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-LEGUMES-001","TD-AGRI-LEGUMES","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-LEGUMES-002","TD-AGRI-LEGUMES","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-LEGUMES-003","TD-AGRI-LEGUMES","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-OILSEEDS-001","TD-AGRI-OILSEEDS","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-OILSEEDS-002","TD-AGRI-OILSEEDS","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-OILSEEDS-003","TD-AGRI-OILSEEDS","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-VEGETABLES-001","TD-AGRI-VEGETABLES","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-VEGETABLES-002","TD-AGRI-VEGETABLES","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-VEGETABLES-003","TD-AGRI-VEGETABLES","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-PERENNIALS-001","TD-AGRI-PERENNIALS","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-PERENNIALS-002","TD-AGRI-PERENNIALS","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-PERENNIALS-003","TD-AGRI-PERENNIALS","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-CLONAL-001","TD-AGRI-CLONAL","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-CLONAL-002","TD-AGRI-CLONAL","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-CLONAL-003","TD-AGRI-CLONAL","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-POTATO-001","TD-AGRI-POTATO","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-POTATO-002","TD-AGRI-POTATO","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-POTATO-003","TD-AGRI-POTATO","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-GARLIC-001","TD-AGRI-GARLIC","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-GARLIC-002","TD-AGRI-GARLIC","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-GARLIC-003","TD-AGRI-GARLIC","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-SWEET-POTATO-001","TD-AGRI-SWEET-POTATO","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-SWEET-POTATO-002","TD-AGRI-SWEET-POTATO","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-SWEET-POTATO-003","TD-AGRI-SWEET-POTATO","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-VARIETY-STATUS-001","TD-AGRI-VARIETY-STATUS","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-VARIETY-STATUS-002","TD-AGRI-VARIETY-STATUS","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-VARIETY-STATUS-003","TD-AGRI-VARIETY-STATUS","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-TWO-LOTS-001","TD-AGRI-TWO-LOTS","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-TWO-LOTS-002","TD-AGRI-TWO-LOTS","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-TWO-LOTS-003","TD-AGRI-TWO-LOTS","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-OFFSITE-001","TD-AGRI-OFFSITE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-OFFSITE-002","TD-AGRI-OFFSITE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-OFFSITE-003","TD-AGRI-OFFSITE","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-SEED-STORAGE-001","TD-AGRI-SEED-STORAGE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-SEED-STORAGE-002","TD-AGRI-SEED-STORAGE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-SEED-STORAGE-003","TD-AGRI-SEED-STORAGE","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-RESEED-001","TD-AGRI-RESEED","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-RESEED-002","TD-AGRI-RESEED","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-RESEED-003","TD-AGRI-RESEED","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-ISOLATION-001","TD-AGRI-ISOLATION","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-ISOLATION-002","TD-AGRI-ISOLATION","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-ISOLATION-003","TD-AGRI-ISOLATION","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-POPULATION-001","TD-AGRI-POPULATION","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-POPULATION-002","TD-AGRI-POPULATION","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-POPULATION-003","TD-AGRI-POPULATION","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-POLLINATION-001","TD-AGRI-POLLINATION","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-POLLINATION-002","TD-AGRI-POLLINATION","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-POLLINATION-003","TD-AGRI-POLLINATION","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-PURITY-001","TD-AGRI-PURITY","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-PURITY-002","TD-AGRI-PURITY","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-PURITY-003","TD-AGRI-PURITY","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-QUARANTINE-001","TD-AGRI-QUARANTINE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-QUARANTINE-002","TD-AGRI-QUARANTINE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-QUARANTINE-003","TD-AGRI-QUARANTINE","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-IPM-001","TD-AGRI-IPM","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-IPM-002","TD-AGRI-IPM","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-IPM-003","TD-AGRI-IPM","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-THRESH-001","TD-AGRI-THRESH","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-THRESH-002","TD-AGRI-THRESH","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-THRESH-003","TD-AGRI-THRESH","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-CLEAN-001","TD-AGRI-CLEAN","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-CLEAN-002","TD-AGRI-CLEAN","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-CLEAN-003","TD-AGRI-CLEAN","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-DRY-001","TD-AGRI-DRY","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-DRY-002","TD-AGRI-DRY","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-DRY-003","TD-AGRI-DRY","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-LOSS-001","TD-AGRI-LOSS","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-LOSS-002","TD-AGRI-LOSS","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-LOSS-003","TD-AGRI-LOSS","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-CROP-FAIL-001","TD-AGRI-CROP-FAIL","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-CROP-FAIL-002","TD-AGRI-CROP-FAIL","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-AGRI-CROP-FAIL-003","TD-AGRI-CROP-FAIL","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-CROP-REMOVAL-001","TD-FERT-CROP-REMOVAL","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-CROP-REMOVAL-002","TD-FERT-CROP-REMOVAL","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-CROP-REMOVAL-003","TD-FERT-CROP-REMOVAL","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-LEGUMES-001","TD-FERT-LEGUMES","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-LEGUMES-002","TD-FERT-LEGUMES","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-LEGUMES-003","TD-FERT-LEGUMES","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-RESIDUES-001","TD-FERT-RESIDUES","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-RESIDUES-002","TD-FERT-RESIDUES","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-RESIDUES-003","TD-FERT-RESIDUES","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-LABELED-001","TD-FERT-LABELED","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-LABELED-002","TD-FERT-LABELED","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-LABELED-003","TD-FERT-LABELED","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-MICRONUTRIENTS-001","TD-FERT-MICRONUTRIENTS","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-MICRONUTRIENTS-002","TD-FERT-MICRONUTRIENTS","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-MICRONUTRIENTS-003","TD-FERT-MICRONUTRIENTS","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-RUNOFF-001","TD-FERT-RUNOFF","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-RUNOFF-002","TD-FERT-RUNOFF","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-RUNOFF-003","TD-FERT-RUNOFF","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-TRACEABILITY-001","TD-FERT-TRACEABILITY","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-TRACEABILITY-002","TD-FERT-TRACEABILITY","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-TRACEABILITY-003","TD-FERT-TRACEABILITY","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-WELFARE-001","TD-ANIMALS-WELFARE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-WELFARE-002","TD-ANIMALS-WELFARE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-WELFARE-003","TD-ANIMALS-WELFARE","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-WATER-001","TD-ANIMALS-WATER","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-WATER-002","TD-ANIMALS-WATER","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-WATER-003","TD-ANIMALS-WATER","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-FEED-001","TD-ANIMALS-FEED","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-FEED-002","TD-ANIMALS-FEED","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-FEED-003","TD-ANIMALS-FEED","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-PASTURE-001","TD-ANIMALS-PASTURE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-PASTURE-002","TD-ANIMALS-PASTURE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-PASTURE-003","TD-ANIMALS-PASTURE","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-SHELTER-001","TD-ANIMALS-SHELTER","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-SHELTER-002","TD-ANIMALS-SHELTER","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-SHELTER-003","TD-ANIMALS-SHELTER","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-BIOSECURITY-001","TD-ANIMALS-BIOSECURITY","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-BIOSECURITY-002","TD-ANIMALS-BIOSECURITY","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-BIOSECURITY-003","TD-ANIMALS-BIOSECURITY","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-BREEDING-001","TD-ANIMALS-BREEDING","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-BREEDING-002","TD-ANIMALS-BREEDING","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-BREEDING-003","TD-ANIMALS-BREEDING","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-VET-001","TD-ANIMALS-VET","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
