"package_id","priority_tier","category","subcategory","title","publisher","languages","jurisdiction","canonical_url","acquisition_url","distribution_format","reader_or_runtime","size_class","license_expression","license_url","license_review_state","redistribution_state","attribution_required","authority_class","safety_class","content_review_state","section_review_state","download_state","downloaded_version","retrieved_at","local_path","byte_size","sha256","upstream_checksum_state","malware_scan_state","offline_open_state","search_index_state","update_class","review_due","retention_class","privacy_class","notes"
"PKG-LOC-RFS","L1","ARCHIVE","FORMAT_GUIDANCE","Library of Congress Recommended Formats Statement","Library of Congress","EN","US_REFERENCE","https://www.loc.gov/preservation/resources/rfs/","https://www.loc.gov/preservation/resources/rfs/","HTML_PDF","BROWSER_PDF","SMALL","US_GOV_WITH_EXCEPTIONS","https://www.loc.gov/legal/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","NATIONAL_LIBRARY","PRESERVATION_REFERENCE","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ANNUAL","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-NDSA-LEVELS","L1","ARCHIVE","PRESERVATION_LEVELS","NDSA Levels of Digital Preservation","NDSA","EN","GLOBAL","https://www.ndsa.org/publications/levels-of-digital-preservation/","https://www.ndsa.org/publications/levels-of-digital-preservation/","PDF_DOCX_HTML","PDF_BROWSER","SMALL","PER_PUBLICATION_OPEN_LICENSE_REVIEW","https://www.ndsa.org/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","PROFESSIONAL_COMMUNITY","PRESERVATION_REFERENCE","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ON_RELEASE","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-BAGIT-RFC8493","L1","ARCHIVE","PACKAGING_STANDARD","RFC 8493 The BagIt File Packaging Format","RFC Editor","EN","GLOBAL","https://www.rfc-editor.org/rfc/rfc8493.html","https://www.rfc-editor.org/rfc/rfc8493.html","HTML_TXT_PDF_XML","BROWSER_TEXT","SMALL","IETF_TRUST_LEGAL_PROVISIONS","https://trustee.ietf.org/documents/trust-legal-provisions/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","STANDARDS_PUBLISHER","PRESERVATION_REFERENCE","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ON_UPDATE","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-OAIS","L2","ARCHIVE","REFERENCE_MODEL","CCSDS OAIS Reference Model Issue 3","CCSDS","EN","GLOBAL","https://ccsds.org/Pubs/650x0m3.pdf","https://ccsds.org/Pubs/650x0m3.pdf","PDF","PDF_READER","MEDIUM","CCSDS_PUBLICATION_TERMS","https://ccsds.org/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","STANDARDS_BODY","PRESERVATION_REFERENCE","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ON_REVISION","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-PUBMED","L4","SCIENCE","BIOMEDICAL_METADATA","PubMed baseline and updates","US National Library of Medicine","EN","GLOBAL","https://pubmed.ncbi.nlm.nih.gov/download/","https://pubmed.ncbi.nlm.nih.gov/download/","XML_GZ","DATABASE_TOOLS","VERY_LARGE","NLM_DATA_TERMS","https://www.nlm.nih.gov/databases/download/terms_and_conditions.html","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","NATIONAL_LIBRARY","DISCOVERY_ONLY_NOT_CLINICAL_ACTION","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ANNUAL_PLUS_DAILY","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-PMC-OA","L4","SCIENCE","OPEN_ACCESS_FULLTEXT","PubMed Central Open Access subset","US National Library of Medicine","EN","GLOBAL","https://pmc.ncbi.nlm.nih.gov/tools/ftp/","https://pmc.ncbi.nlm.nih.gov/tools/ftp/","XML_PDF_MEDIA","DATABASE_PDF","VERY_LARGE","PER_ARTICLE_LICENSE","https://pmc.ncbi.nlm.nih.gov/about/copyright/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","NATIONAL_LIBRARY_REPOSITORY","RESEARCH_NOT_CLINICAL_ACTION","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","MONTHLY","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-EUROPE-PMC","L4","SCIENCE","BIOMEDICAL_DISCOVERY","Europe PMC APIs and permitted full text","EMBL-EBI Europe PMC","EN","GLOBAL","https://europepmc.org/developers","https://europepmc.org/developers","API_XML_JSON_FULLTEXT_SUBSET","DATABASE_TOOLS","VERY_LARGE","METADATA_AND_FULLTEXT_RIGHTS_SEPARATE","https://europepmc.org/Terms","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","RESEARCH_INFRASTRUCTURE","DISCOVERY_ONLY_NOT_CLINICAL_ACTION","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","MONTHLY","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-CROSSREF","L4","SCIENCE","SCHOLARLY_METADATA","Crossref metadata snapshot or API export","Crossref","MULTI","GLOBAL","https://www.crossref.org/documentation/retrieve-metadata/","https://www.crossref.org/documentation/retrieve-metadata/","JSON_XML","DATABASE_TOOLS","VERY_LARGE","METADATA_LICENSE_TERMS","https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","SCHOLARLY_INFRASTRUCTURE","DISCOVERY_ONLY","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","MONTHLY","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-EUROPEANA","L4","CULTURE","CULTURAL_METADATA","Europeana metadata and rights-labelled items","Europeana","MULTI","EU","https://www.europeana.eu/","https://www.europeana.eu/","API_JSON_MEDIA_LINKS","DATABASE_BROWSER","VERY_LARGE","METADATA_CC0_ITEMS_RIGHTS_LABELLED","https://www.europeana.eu/en/rights/europeana-data-sources","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","CULTURAL_INFRASTRUCTURE","REFERENCE_ONLY","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","PER_ITEM","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-GBIF","L4","BIOLOGY","BIODIVERSITY_DATA","GBIF occurrence and species data","GBIF","MULTI","GLOBAL","https://www.gbif.org/","https://www.gbif.org/","DWCA_CSV_API","DATABASE_GIS","VERY_LARGE","DATASET_CC0_CC-BY_OR_CC-BY-NC","https://www.gbif.org/terms","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","SCIENTIFIC_INFRASTRUCTURE","IDENTIFICATION_NOT_EDIBILITY_PROOF","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","PER_DATASET","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-UNESCO-ED2030","L2","EDUCATION","EDUCATION_FRAMEWORK","UNESCO Education 2030 Framework for Action","UNESCO","MULTI","GLOBAL","https://unesdoc.unesco.org/ark:/48223/pf0000245656","https://unesdoc.unesco.org/ark:/48223/pf0000245656","PDF","PDF_READER","SMALL","UNESCO_ITEM_TERMS","https://www.unesco.org/en/open-access","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","INTERNATIONAL_AUTHORITY","POLICY_REFERENCE","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ON_REVISION","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-UNDRR-SENDAI","L2","GOVERNANCE","DISASTER_RISK","Sendai Framework for Disaster Risk Reduction","UNDRR","MULTI","GLOBAL","https://www.undrr.org/publication/sendai-framework-disaster-risk-reduction-2015-2030","https://www.undrr.org/publication/sendai-framework-disaster-risk-reduction-2015-2030","PDF_HTML","PDF_BROWSER","SMALL","UN_ITEM_TERMS","https://www.un.org/en/about-us/terms-of-use","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","INTERNATIONAL_AUTHORITY","POLICY_REFERENCE","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ON_SUCCESSOR_FRAMEWORK","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-LOCAL-MANUALS","L0","MANUALS","EXACT_OWNED_MODELS","Manuals firmware parts and safety data for owned systems","Exact manufacturers","RU|PT|EN","LOCAL","TBD_PER_ACTUAL_ITEM","TBD_PER_ACTUAL_ITEM","PDF_HTML_BINARIES","MODEL_SPECIFIC","VARIABLE","PER_MANUFACTURER_AND_ITEM","TBD_PER_ACTUAL_ITEM","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","MANUFACTURER","MANUFACTURER_SPECIFIC_COMPETENCE_REQUIRED","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ON_PURCHASE_OR_UPDATE","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED","User input required; highest operational priority"
"PKG-LOCAL-RED-CORE","L0","EMERGENCY","HOUSEHOLD_RELEASED_CARDS","Address-specific red core and print masters","Household plus official sources","RU|PT|EN","PT_LOCAL","LOCAL_GENERATED_AFTER_REVIEW","LOCAL_GENERATED_AFTER_REVIEW","PDF_A_HTML_TXT_PRINT","BROWSER_PDF_PAPER","SMALL","DERIVATIVE_RIGHTS_AND_SOURCE_REVIEW","LOCAL_RIGHTS_LEDGER","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","LOCAL_REVIEWED","RELEASE_GATES_REQUIRED","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","EVENT_AND_6_MONTHS","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED","Not created or released in v0.3"
